Accuracy_LR,Accuracy_SVM,Accuracy_RF,Accuracy_Voting,Accuracy_Stacking,Balanced_Accuracy_LR,Balanced_Accuracy_SVM,Balanced_Accuracy_RF,Balanced_Accuracy_Voting,Balanced_Accuracy_Stacking,Precision_LR,Precision_SVM,Precision_RF,Precision_Voting,Precision_Stacking,Recall_LR,Recall_SVM,Recall_RF,Recall_Voting,Recall_Stacking,F1_LR,F1_SVM,F1_RF,F1_Voting,F1_Stacking,ROC_AUC_LR,ROC_AUC_SVM,ROC_AUC_RF,ROC_AUC_Voting,ROC_AUC_Stacking,MCC_LR,MCC_SVM,MCC_RF,MCC_Voting,MCC_Stacking
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.85714286]","[1.         0.875      1.         1.         1.         1.
 1.         1.         0.85714286 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.66666667]","[1.         0.66666667 1.         1.         1.         1.
 1.         1.         0.88888889 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1.   1.   1.   1.   1.   1.   1.   1.   1.   0.75],"[1.         0.78125    1.         1.         1.         1.
 1.         1.         0.89285714 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.85714286]","[1.         0.875      1.         1.         1.         1.
 1.         1.         0.85714286 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.79591837]","[1.         0.82142857 1.         1.         1.         1.
 1.         1.         0.85306122 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.78262379]","[1.         0.80295507 1.         1.         1.         1.
 1.         1.         0.79357539 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         0.875      1.         1.         1.         1.
 1.         1.         0.85714286 1.        ]",[1.    0.875 1.    1.    1.    1.    1.    1.    1.    1.   ],[1.    0.875 1.    1.    1.    1.    1.    1.    1.    1.   ],[1.    0.875 1.    1.    1.    1.    1.    1.    1.    1.   ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         0.66666667 1.         1.         1.         1.
 1.         1.         0.88888889 1.        ]","[1.         0.66666667 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.66666667 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.66666667 1.         1.         1.         1.
 1.         1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         0.78125    1.         1.         1.         1.
 1.         1.         0.89285714 1.        ]","[1.      0.78125 1.      1.      1.      1.      1.      1.      1.
 1.     ]","[1.      0.78125 1.      1.      1.      1.      1.      1.      1.
 1.     ]","[1.      0.78125 1.      1.      1.      1.      1.      1.      1.
 1.     ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         0.875      1.         1.         1.         1.
 1.         1.         0.85714286 1.        ]",[1.    0.875 1.    1.    1.    1.    1.    1.    1.    1.   ],[1.    0.875 1.    1.    1.    1.    1.    1.    1.    1.   ],[1.    0.875 1.    1.    1.    1.    1.    1.    1.    1.   ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         0.82142857 1.         1.         1.         1.
 1.         1.         0.85306122 1.        ]","[1.         0.82142857 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.82142857 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.82142857 1.         1.         1.         1.
 1.         1.         1.         1.        ]",[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],"[1.         0.92857143        nan 1.         1.         1.
 1.         1.         1.         1.        ]",[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         0.80295507 1.         1.         1.         1.
 1.         1.         0.79357539 1.        ]","[1.         0.80295507 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.80295507 1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.80295507 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66666667 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.66666667 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.66666667 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.78125 1.      1.      1.      1.      1.      1.      1.      1.
 1.     ]","[0.78125 1.      1.      1.      1.      1.      1.      1.      1.
 1.     ]","[0.78125 1.      1.      1.      1.      1.      1.      1.      1.
 1.     ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82142857 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.82142857 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.82142857 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]",[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.80295507 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.80295507 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[0.80295507 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
"[1.         1.         1.         0.85714286 1.         1.
 1.         1.         1.         0.85714286]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         0.85714286 1.         1.
 1.         1.         0.85714286 0.85714286]","[1.         1.         1.         0.85714286 1.         1.
 1.         1.         1.         0.85714286]","[1.         1.         1.         0.85714286 1.         1.
 1.         1.         1.         0.85714286]","[1.         1.         1.         0.66666667 1.         1.
 1.         1.         1.         0.88888889]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         0.66666667 1.         1.
 1.         1.         0.88888889 0.88888889]","[1.         1.         1.         0.66666667 1.         1.
 1.         1.         1.         0.88888889]","[1.         1.         1.         0.66666667 1.         1.
 1.         1.         1.         0.88888889]","[1.         1.         1.         0.76190476 1.         1.
 1.         1.         1.         0.92857143]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         0.76190476 1.         1.
 1.         1.         0.89285714 0.92857143]","[1.         1.         1.         0.76190476 1.         1.
 1.         1.         1.         0.92857143]","[1.         1.         1.         0.76190476 1.         1.
 1.         1.         1.         0.89285714]","[1.         1.         1.         0.85714286 1.         1.
 1.         1.         1.         0.85714286]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         0.85714286 1.         1.
 1.         1.         0.85714286 0.85714286]","[1.         1.         1.         0.85714286 1.         1.
 1.         1.         1.         0.85714286]","[1.         1.         1.         0.85714286 1.         1.
 1.         1.         1.         0.85714286]","[1.         1.         1.         0.8        1.         1.
 1.         1.         1.         0.86666667]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         0.8        1.         1.
 1.         1.         0.85306122 0.86666667]","[1.         1.         1.         0.8        1.         1.
 1.         1.         1.         0.86666667]","[1.         1.         1.         0.8        1.         1.
 1.         1.         1.         0.85306122]",[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],"[1.         1.         1.         0.77151675 1.         1.
 1.         1.         1.         0.80687153]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         0.77151675 1.         1.
 1.         1.         0.79357539 0.80687153]","[1.         1.         1.         0.77151675 1.         1.
 1.         1.         1.         0.80687153]","[1.         1.         1.         0.77151675 1.         1.
 1.         1.         1.         0.79357539]"
"[1.         1.         1.         1.         1.         1.
 0.85714286 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         0.85714286 1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.66666667 1.         1.         1.        ]",[1.  1.  1.  1.  1.  1.  0.5 1.  1.  1. ],"[1.         1.         1.         0.66666667 1.         1.
 0.5        1.         1.         1.        ]",[1.  1.  1.  1.  1.  1.  0.5 1.  1.  1. ],[1.  1.  1.  1.  1.  1.  0.5 1.  1.  1. ],"[1.         1.         1.         1.         1.         1.
 0.76190476 1.         1.         1.        ]",[1.  1.  1.  1.  1.  1.  0.6 1.  1.  1. ],"[1.         1.         1.         0.76190476 1.         1.
 0.71428571 1.         1.         1.        ]",[1.  1.  1.  1.  1.  1.  0.6 1.  1.  1. ],[1.  1.  1.  1.  1.  1.  0.6 1.  1.  1. ],"[1.         1.         1.         1.         1.         1.
 0.85714286 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         0.85714286 1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.71428571 1.         1.         1.        ]",[1.  1.  1.  1.  1.  1.  0.8 1.  1.  1. ],"[1.         1.         1.         1.         1.         1.
 0.65079365 1.         1.         1.        ]","[1.         1.         1.         0.8        1.         1.
 0.71428571 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.65079365 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.65079365 1.         1.         1.        ]","[1.         1.                nan 1.         1.         1.
 0.91111111 1.         1.         1.        ]","[1.         1.                nan 1.         1.         1.
 0.91111111 1.         1.         1.        ]","[1.         1.                nan 1.         1.         1.
 0.87777778 1.         1.         1.        ]","[1.         1.                nan 1.         1.         1.
 0.91111111 1.         1.         1.        ]","[1.         1.                nan 1.         1.         1.
 0.91111111 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.77151675 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.46483484 1.         1.         1.        ]","[1.         1.         1.         0.77151675 1.         1.
 0.5        1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.46483484 1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 0.46483484 1.         1.         1.        ]"
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.875      1.         1.         0.85714286 1.         1.
 1.         1.         1.         1.        ]","[0.875      1.         1.         1.         1.         0.85714286
 1.         1.         1.         0.85714286]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.85714286]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.88888889 1.         1.         0.66666667 1.         1.
 1.         1.         1.         1.        ]","[0.88888889 1.         1.         1.         1.         0.66666667
 1.         1.         1.         0.88888889]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.88888889]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9        1.         1.         0.74285714 1.         1.
 1.         1.         1.         1.        ]","[0.9        1.         1.         1.         1.         0.76190476
 1.         1.         1.         0.89285714]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.89285714]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.875      1.         1.         0.85714286 1.         1.
 1.         1.         1.         1.        ]","[0.875      1.         1.         1.         1.         0.85714286
 1.         1.         1.         0.85714286]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.85714286]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.86944444 1.         1.         0.79365079 1.         1.
 1.         1.         1.         1.        ]","[0.86944444 1.         1.         1.         1.         0.8
 1.         1.         1.         0.85306122]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.85306122]",[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.80680158 1.         1.         0.76063883 1.         1.
 1.         1.         1.         1.        ]","[0.80680158 1.         1.         1.         1.         0.77151675
 1.         1.         1.         0.79357539]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.79357539]"
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.875      1.         1.         1.         1.         1.
 1.         0.85714286 1.         1.        ]","[0.875      1.         1.         1.         1.         0.85714286
 1.         1.         1.         1.        ]",[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.91666667 1.         1.         1.         1.         1.
 1.         0.66666667 1.         1.        ]","[0.91666667 1.         1.         1.         1.         0.66666667
 1.         1.         1.         1.        ]","[0.91666667 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.90625    1.         1.         1.         1.         1.
 1.         0.74285714 1.         1.        ]","[0.90625    1.         1.         1.         1.         0.76190476
 1.         1.         1.         1.        ]","[0.90625 1.      1.      1.      1.      1.      1.      1.      1.
 1.     ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.875      1.         1.         1.         1.         1.
 1.         0.85714286 1.         1.        ]","[0.875      1.         1.         1.         1.         0.85714286
 1.         1.         1.         1.        ]",[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.875      1.         1.         1.         1.         1.
 1.         0.79365079 1.         1.        ]",[0.875 1.    1.    1.    1.    0.8   1.    1.    1.    1.   ],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.81578947 1.         1.         1.         1.         1.
 1.         0.76063883 1.         1.        ]","[0.81578947 1.         1.         1.         1.         0.77151675
 1.         1.         1.         1.        ]","[0.81578947 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],"[1.         0.875      1.         1.         1.         1.
 1.         1.         0.85714286 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66666667 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.88888889 1.         1.         1.         1.
 1.         1.         0.66666667 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.775 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],[1.   0.9  1.   1.   1.   1.   1.   1.   0.75 1.  ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.875 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],"[1.         0.875      1.         1.         1.         1.
 1.         1.         0.85714286 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.81944444 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.86944444 1.         1.         1.         1.
 1.         1.         0.79591837 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],"[0.93154762 1.                nan 1.         1.         1.
 1.         1.         1.         1.        ]",[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.79967098 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.80680158 1.         1.         1.         1.
 1.         1.         0.78262379 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         0.85714286 1.
 0.71428571 1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         0.66666667 1.
 0.75       1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         0.76190476 1.
 0.71428571 1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         0.85714286 1.
 0.71428571 1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         0.8        1.
 0.71428571 1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],"[1.         1.                nan 1.         1.         1.
 0.97222222 1.         1.         1.        ]",[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.         1.         1.         1.         0.77151675 1.
 0.5        1.         1.         1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.875      1.         1.         1.         1.         1.
 1.         0.85714286 0.85714286 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.88888889 1.         1.         1.         1.         1.
 1.         0.66666667 0.88888889 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9375     1.         1.         1.         1.         1.
 1.         0.76190476 0.92857143 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.875      1.         1.         1.         1.         1.
 1.         0.85714286 0.85714286 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.88333333 1.         1.         1.         1.         1.
 1.         0.8        0.86666667 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[ 1.  1. nan  1.  1.  1.  1.  1.  1.  1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82078268 1.         1.         1.         1.         1.
 1.         0.77151675 0.80687153 1.        ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
